# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.collect.changes.ms,1765635018132000000,1765635046618000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1765635018132000000,1765635046618000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1765635018132000000,1765635046618000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1765635018132000000,1765635046618000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1765635018132000000,1765635046618000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1765635018132000000,1765635046618000000,0
workspaceModel.load.cache.metadata.from.file.ms,1765635018132000000,1765635046618000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1765635018132000000,1765635046618000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1765635018132000000,1765635046618000000,0
workspaceModel.save.cache.to.file.ms,1765635018132000000,1765635046618000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1765635018132000000,1765635046618000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1765635018132000000,1765635046618000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1765635018132000000,1765635046618000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1765635018132000000,1765635046618000000,2
workspaceModel.mutableEntityStorage.has.same.entities.ms,1765635018132000000,1765635046618000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1765635018132000000,1765635046618000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1765635018132000000,1765635046618000000,0
workspaceModel.load.cache.from.file.ms,1765635018132000000,1765635046618000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1765635018132000000,1765635046618000000,0
workspaceModel.update.unloaded.entities.ms,1765635018132000000,1765635046618000000,0
workspaceModel.pre.handlers.ms,1765635018132000000,1765635046618000000,0
workspaceModel.replace.project.model.ms,1765635018132000000,1765635046618000000,0
workspaceModel.loading.from.cache.ms,1765635018132000000,1765635046618000000,49
workspaceModel.check.recursive.update.ms,1765635018132000000,1765635046618000000,0
workspaceModel.updates.ms,1765635018132000000,1765635046618000000,0
workspaceModel.initializing.ms,1765635018132000000,1765635046618000000,0
workspaceModel.updates.precise.ms,1765635018132000000,1765635046618000000,0
workspaceModel.loading.total.ms,1765635018132000000,1765635046618000000,78
workspaceModel.to.snapshot.ms,1765635018132000000,1765635046618000000,0
workspaceModel.updates.count,1765635018132000000,1765635046618000000,0
workspaceModel.init.bridges.ms,1765635018132000000,1765635046618000000,0
workspaceModel.collect.changes.ms,1765635018132000000,1765635046618000000,0
FlushQueue.tasksExecuted,1765635018132000000,1765635046618000000,763
FlushQueue.waitingTimeMaxNs,1765635018132000000,1765635046618000000,19461570559
AWTEventQueue.dispatchTime90PNs,1765635018132000000,1765635046618000000,197631
FlushQueue.queueSize90P,1765635018132000000,1765635046618000000,509
FlushQueue.queueSizeMax,1765635018132000000,1765635046618000000,559
FlushQueue.executionTimeMaxNs,1765635018132000000,1765635046618000000,227540991
FlushQueue.executionTime90PNs,1765635018132000000,1765635046618000000,688127
FlushQueue.executionTimeAvgNs,1765635018132000000,1765635046618000000,915724.2647444298
AWTEventQueue.dispatchTimeTotalNS,1765635018132000000,1765635046618000000,24716982888
ReadAction.executionsCount,1765635018132000000,1765635046618000000,49075
FlushQueue.waitingTime90PNs,1765635018132000000,1765635046618000000,13891534847
FlushQueue.waitingTimeAvgNs,1765635018132000000,1765635046618000000,5.990269694196592E9
AWTEventQueue.dispatchTimeMaxNs,1765635018132000000,1765635046618000000,23756537855
NonBlockingReadAction.finalizedExecutionsCount,1765635018132000000,1765635046618000000,14
NonBlockingReadAction.failedExecutionsCount,1765635018132000000,1765635046618000000,0
AWTEventQueue.dispatchTimeAvgNs,1765635018132000000,1765635046618000000,1.5314924732673267E7
FlushQueue.queueSizeAvg,1765635018132000000,1765635046618000000,261.1048492791612
NonBlockingReadAction.failedExecutionTimeUs,1765635018132000000,1765635046618000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1765635018132000000,1765635046618000000,117637
WriteAction.executionsCount,1765635018132000000,1765635046618000000,1
AWTEventQueue.eventsDispatched,1765635018132000000,1765635046618000000,1616
