# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DirectByteBufferAllocator.reclaimed,1765723781583000000,1765723813395000000,45
FilePageCacheLockFree.totalPagesWritten,1765723781583000000,1765723813395000000,0
FilePageCacheLockFree.totalBytesRequested,1765723781583000000,1765723813395000000,32768
workspaceModel.load.cache.from.file.ms,1765723781583000000,1765723813395000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1765723781583000000,1765723813395000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1765723781583000000,1765723813395000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1765723781583000000,1765723813395000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1765723781583000000,1765723813395000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1765723781583000000,1765723813395000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1765723781583000000,1765723813395000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1765723781583000000,1765723813395000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1765723781583000000,1765723813395000000,0
workspaceModel.mutableEntityStorage.entities.ms,1765723781583000000,1765723813395000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1765723781583000000,1765723813395000000,0
workspaceModel.save.cache.to.file.ms,1765723781583000000,1765723813395000000,0
workspaceModel.load.cache.metadata.from.file.ms,1765723781583000000,1765723813395000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1765723781583000000,1765723813395000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1765723781583000000,1765723813395000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1765723781583000000,1765723813395000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1765723781583000000,1765723813395000000,2
workspaceModel.mutableEntityStorage.add.diff.ms,1765723781583000000,1765723813395000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1765723781583000000,1765723813395000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1765723781583000000,1765723813395000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1765723781583000000,1765723813395000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1765723781583000000,1765723813395000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1765723781583000000,1765723813395000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1765723781583000000,1765723813395000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1765723781583000000,1765723813395000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1765723781583000000,1765723813395000000,0
workspaceModel.to.snapshot.ms,1765723781583000000,1765723813395000000,0
workspaceModel.loading.from.cache.ms,1765723781583000000,1765723813395000000,34
workspaceModel.updates.ms,1765723781583000000,1765723813395000000,0
workspaceModel.pre.handlers.ms,1765723781583000000,1765723813395000000,0
workspaceModel.updates.precise.ms,1765723781583000000,1765723813395000000,0
workspaceModel.updates.count,1765723781583000000,1765723813395000000,0
workspaceModel.collect.changes.ms,1765723781583000000,1765723813395000000,0
workspaceModel.replace.project.model.ms,1765723781583000000,1765723813395000000,0
workspaceModel.update.unloaded.entities.ms,1765723781583000000,1765723813395000000,0
workspaceModel.loading.total.ms,1765723781583000000,1765723813395000000,49
workspaceModel.check.recursive.update.ms,1765723781583000000,1765723813395000000,0
workspaceModel.init.bridges.ms,1765723781583000000,1765723813395000000,0
workspaceModel.initializing.ms,1765723781583000000,1765723813395000000,0
WriteAction.executionsCount,1765723781583000000,1765723813395000000,1
FlushQueue.executionTime90PNs,1765723781583000000,1765723813395000000,0
FlushQueue.executionTimeAvgNs,1765723781583000000,1765723813395000000,0.0
FlushQueue.executionTimeMaxNs,1765723781583000000,1765723813395000000,0
AWTEventQueue.dispatchTimeAvgNs,1765723781583000000,1765723813395000000,0.0
NonBlockingReadAction.failedExecutionsCount,1765723781583000000,1765723813395000000,0
FlushQueue.waitingTime90PNs,1765723781583000000,1765723813395000000,0
ReadAction.executionsCount,1765723781583000000,1765723813395000000,49075
FlushQueue.queueSizeAvg,1765723781583000000,1765723813395000000,0.0
AWTEventQueue.eventsDispatched,1765723781583000000,1765723813395000000,0
FlushQueue.waitingTimeMaxNs,1765723781583000000,1765723813395000000,0
NonBlockingReadAction.failedExecutionTimeUs,1765723781583000000,1765723813395000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1765723781583000000,1765723813395000000,122802
AWTEventQueue.dispatchTimeMaxNs,1765723781583000000,1765723813395000000,0
FlushQueue.queueSizeMax,1765723781583000000,1765723813395000000,0
FlushQueue.queueSize90P,1765723781583000000,1765723813395000000,0
FlushQueue.tasksExecuted,1765723781583000000,1765723813395000000,0
AWTEventQueue.dispatchTime90PNs,1765723781583000000,1765723813395000000,0
NonBlockingReadAction.finalizedExecutionsCount,1765723781583000000,1765723813395000000,14
FlushQueue.waitingTimeAvgNs,1765723781583000000,1765723813395000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1765723781583000000,1765723813395000000,26406784701
