# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1765698766556000000,1765698794644000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1765698766556000000,1765698794644000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1765698766556000000,1765698794644000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1765698766556000000,1765698794644000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1765698766556000000,1765698794644000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1765698766556000000,1765698794644000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1765698766556000000,1765698794644000000,0
MappedFileStorage.totalBytesMapped,1765698766556000000,1765698794644000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1765698766556000000,1765698794644000000,0
FilePageCache.capacityInBytes,1765698766556000000,1765698794644000000,503316478
FilePageCacheLockFree.totalPagesHandedOver,1765698766556000000,1765698794644000000,0
FilePageCacheLockFree.totalBytesRequested,1765698766556000000,1765698794644000000,32768
FilePageCacheLockFree.totalPagesReclaimed,1765698766556000000,1765698794644000000,2
DirectByteBufferAllocator.hits,1765698766556000000,1765698794644000000,3
FilePageCacheLockFree.totalPagesRequestsMs,1765698766556000000,1765698794644000000,27
FilePageCache.maxCacheSizeInBytes,1765698766556000000,1765698794644000000,199229440
FilePageCache.pageFastCacheHits,1765698766556000000,1765698794644000000,3818
FilePageCache.pageHits,1765698766556000000,1765698794644000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1765698766556000000,1765698794644000000,21012
StorageLockContext.competingThreads.avg,1765698766556000000,1765698794644000000,0.0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1765698766556000000,1765698794644000000,2
DirectByteBufferAllocator.misses,1765698766556000000,1765698794644000000,192
StorageLockContext.competingThreads.max,1765698766556000000,1765698794644000000,0
FilePageCache.disposedBuffers,1765698766556000000,1765698794644000000,193
FilePageCacheLockFree.totalBytesRead,1765698766556000000,1765698794644000000,16
MappedFileStorage.storages,1765698766556000000,1765698794644000000,0
FilePageCacheLockFree.totalPagesWritten,1765698766556000000,1765698794644000000,0
FilePageCacheLockFree.heapBytesInUse,1765698766556000000,1765698794644000000,0
FilePageCacheLockFree.totalPagesReadMs,1765698766556000000,1765698794644000000,18
FilePageCacheLockFree.housekeeperTurnsDone,1765698766556000000,1765698794644000000,57
FilePageCacheLockFree.totalHeapBytesReclaimed,1765698766556000000,1765698794644000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1765698766556000000,1765698794644000000,41959424
DirectByteBufferAllocator.disposed,1765698766556000000,1765698794644000000,150
FilePageCacheLockFree.totalPageAllocationsWaited,1765698766556000000,1765698794644000000,0
FilePageCache.totalPageDisposalsUs,1765698766556000000,1765698794644000000,3875
StorageLockContext.competingThreads.90P,1765698766556000000,1765698794644000000,0
FilePageCache.totalPageLoadsUs,1765698766556000000,1765698794644000000,181074
FilePageCacheLockFree.totalPagesRequested,1765698766556000000,1765698794644000000,4
FilePageCacheLockFree.totalPagesAllocated,1765698766556000000,1765698794644000000,2
FilePageCacheLockFree.nativeBytesInUse,1765698766556000000,1765698794644000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1765698766556000000,1765698794644000000,16384
FileChannelInterruptsRetryer.totalRetriedAttempts,1765698766556000000,1765698794644000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1765698766556000000,1765698794644000000,41959424
DirectByteBufferAllocator.reclaimed,1765698766556000000,1765698794644000000,45
FilePageCacheLockFree.totalBytesWritten,1765698766556000000,1765698794644000000,0
FilePageCache.maxRegisteredFiles,1765698766556000000,1765698794644000000,529
MappedFileStorage.totalPagesMapped,1765698766556000000,1765698794644000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1765698766556000000,1765698794644000000,16384
FilePageCache.pageLoads,1765698766556000000,1765698794644000000,193
FilePageCacheLockFree.housekeeperTimeSpentMs,1765698766556000000,1765698794644000000,271
FilePageCacheLockFree.totalPagesWriteMs,1765698766556000000,1765698794644000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1765698766556000000,1765698794644000000,1448
FilePageCache.uncachedFileAccess,1765698766556000000,1765698794644000000,109
FilePageCacheLockFree.totalHeapBytesAllocated,1765698766556000000,1765698794644000000,0
FlushQueue.tasksExecuted,1765698766556000000,1765698794644000000,687
ReadAction.executionsCount,1765698766556000000,1765698794644000000,49075
FlushQueue.executionTimeMaxNs,1765698766556000000,1765698794644000000,141557759
AWTEventQueue.dispatchTimeAvgNs,1765698766556000000,1765698794644000000,1.5719889125077784E7
AWTEventQueue.dispatchTimeMaxNs,1765698766556000000,1765698794644000000,23890755583
FlushQueue.queueSizeMax,1765698766556000000,1765698794644000000,559
NonBlockingReadAction.finalizedExecutionTimeUs,1765698766556000000,1765698794644000000,176065
FlushQueue.executionTimeAvgNs,1765698766556000000,1765698794644000000,1413663.5691411935
NonBlockingReadAction.failedExecutionTimeUs,1765698766556000000,1765698794644000000,0
NonBlockingReadAction.finalizedExecutionsCount,1765698766556000000,1765698794644000000,14
FlushQueue.waitingTime90PNs,1765698766556000000,1765698794644000000,14294188031
FlushQueue.waitingTimeMaxNs,1765698766556000000,1765698794644000000,19998441471
AWTEventQueue.dispatchTime90PNs,1765698766556000000,1765698794644000000,354303
FlushQueue.queueSize90P,1765698766556000000,1765698794644000000,519
NonBlockingReadAction.failedExecutionsCount,1765698766556000000,1765698794644000000,0
AWTEventQueue.eventsDispatched,1765698766556000000,1765698794644000000,1607
WriteAction.executionsCount,1765698766556000000,1765698794644000000,1
FlushQueue.queueSizeAvg,1765698766556000000,1765698794644000000,289.3595342066958
FlushQueue.executionTime90PNs,1765698766556000000,1765698794644000000,1540095
AWTEventQueue.dispatchTimeTotalNS,1765698766556000000,1765698794644000000,25263452664
FlushQueue.waitingTimeAvgNs,1765698766556000000,1765698794644000000,6.875447451016011E9
