# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DirectByteBufferAllocator.misses,1765728009374000000,1765728041343000000,192
FilePageCacheLockFree.totalPagesReadMs,1765728009374000000,1765728041343000000,8
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1765728009374000000,1765728041343000000,41959424
DirectByteBufferAllocator.reclaimed,1765728009374000000,1765728041343000000,45
FilePageCache.pageLoadsAboveSizeThreshold,1765728009374000000,1765728041343000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1765728009374000000,1765728041343000000,26
FilePageCacheLockFree.housekeeperTurnsSkipped,1765728009374000000,1765728041343000000,24220
FilePageCacheLockFree.totalPagesWritten,1765728009374000000,1765728041343000000,0
DirectByteBufferAllocator.disposed,1765728009374000000,1765728041343000000,150
FilePageCacheLockFree.totalBytesRequested,1765728009374000000,1765728041343000000,32768
FilePageCacheLockFree.totalNativeBytesAllocated,1765728009374000000,1765728041343000000,16384
FilePageCache.disposedBuffers,1765728009374000000,1765728041343000000,193
FilePageCacheLockFree.totalPageAllocationsWaited,1765728009374000000,1765728041343000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1765728009374000000,1765728041343000000,65
FilePageCacheLockFree.totalClosedStoragesReclaimed,1765728009374000000,1765728041343000000,2
FilePageCacheLockFree.totalBytesWritten,1765728009374000000,1765728041343000000,0
StorageLockContext.competingThreads.avg,1765728009374000000,1765728041343000000,0.0
FilePageCacheLockFree.housekeeperTimeSpentMs,1765728009374000000,1765728041343000000,282
FilePageCache.capacityInBytes,1765728009374000000,1765728041343000000,503316478
StorageLockContext.competingThreads.max,1765728009374000000,1765728041343000000,0
FilePageCacheLockFree.totalPagesRequested,1765728009374000000,1765728041343000000,4
MappedFileStorage.totalPagesMapped,1765728009374000000,1765728041343000000,0
FilePageCache.uncachedFileAccess,1765728009374000000,1765728041343000000,109
StorageLockContext.competingThreads.90P,1765728009374000000,1765728041343000000,0
FilePageCache.totalPageLoadsUs,1765728009374000000,1765728041343000000,437757
FilePageCache.maxRegisteredFiles,1765728009374000000,1765728041343000000,529
FilePageCacheLockFree.totalPagesWriteMs,1765728009374000000,1765728041343000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1765728009374000000,1765728041343000000,41959424
FilePageCacheLockFree.totalBytesRead,1765728009374000000,1765728041343000000,16
FilePageCacheLockFree.totalNativeBytesReclaimed,1765728009374000000,1765728041343000000,16384
DirectByteBufferAllocator.hits,1765728009374000000,1765728041343000000,3
FilePageCache.maxCacheSizeInBytes,1765728009374000000,1765728041343000000,199229440
MappedFileStorage.totalBytesMapped,1765728009374000000,1765728041343000000,0
FilePageCacheLockFree.totalPagesHandedOver,1765728009374000000,1765728041343000000,0
FilePageCacheLockFree.totalPagesAllocated,1765728009374000000,1765728041343000000,2
FilePageCacheLockFree.totalHeapBytesAllocated,1765728009374000000,1765728041343000000,0
FilePageCache.totalPageDisposalsUs,1765728009374000000,1765728041343000000,5258
FilePageCache.pageHits,1765728009374000000,1765728041343000000,0
FilePageCacheLockFree.heapBytesInUse,1765728009374000000,1765728041343000000,0
FilePageCacheLockFree.nativeBytesInUse,1765728009374000000,1765728041343000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1765728009374000000,1765728041343000000,2672
FlushQueue.queueSizeAvg,1765728009374000000,1765728041343000000,0.0
NonBlockingReadAction.failedExecutionsCount,1765728009374000000,1765728041343000000,0
FlushQueue.executionTimeMaxNs,1765728009374000000,1765728041343000000,0
AWTEventQueue.eventsDispatched,1765728009374000000,1765728041343000000,0
NonBlockingReadAction.failedExecutionTimeUs,1765728009374000000,1765728041343000000,0
ReadAction.executionsCount,1765728009374000000,1765728041343000000,49075
NonBlockingReadAction.finalizedExecutionTimeUs,1765728009374000000,1765728041343000000,131507
WriteAction.executionsCount,1765728009374000000,1765728041343000000,1
FlushQueue.waitingTime90PNs,1765728009374000000,1765728041343000000,0
FlushQueue.executionTime90PNs,1765728009374000000,1765728041343000000,0
FlushQueue.queueSize90P,1765728009374000000,1765728041343000000,0
FlushQueue.queueSizeMax,1765728009374000000,1765728041343000000,0
AWTEventQueue.dispatchTimeMaxNs,1765728009374000000,1765728041343000000,0
FlushQueue.waitingTimeAvgNs,1765728009374000000,1765728041343000000,0.0
FlushQueue.waitingTimeMaxNs,1765728009374000000,1765728041343000000,0
FlushQueue.tasksExecuted,1765728009374000000,1765728041343000000,0
AWTEventQueue.dispatchTime90PNs,1765728009374000000,1765728041343000000,0
FlushQueue.executionTimeAvgNs,1765728009374000000,1765728041343000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1765728009374000000,1765728041343000000,14
AWTEventQueue.dispatchTimeAvgNs,1765728009374000000,1765728041343000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1765728009374000000,1765728041343000000,25278583241
