# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1765728824196000000,1765728862469000000,41959424
FilePageCacheLockFree.totalPagesWriteMs,1765728824196000000,1765728862469000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1765728824196000000,1765728862469000000,78
FilePageCache.capacityInBytes,1765728824196000000,1765728862469000000,503316478
StorageLockContext.competingThreads.avg,1765728824196000000,1765728862469000000,0.0
StorageLockContext.competingThreads.max,1765728824196000000,1765728862469000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1765728824196000000,1765728862469000000,0
FilePageCache.pageLoads,1765728824196000000,1765728862469000000,193
MappedFileStorage.totalTimeSpentOnMappingUs,1765728824196000000,1765728862469000000,2484
FilePageCacheLockFree.totalBytesRequested,1765728824196000000,1765728862469000000,32768
FilePageCacheLockFree.housekeeperTimeSpentMs,1765728824196000000,1765728862469000000,718
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1765728824196000000,1765728862469000000,41959424
DirectByteBufferAllocator.hits,1765728824196000000,1765728862469000000,3
FilePageCache.disposedBuffers,1765728824196000000,1765728862469000000,193
FileChannelInterruptsRetryer.totalRetriedAttempts,1765728824196000000,1765728862469000000,0
FilePageCache.pageFastCacheHits,1765728824196000000,1765728862469000000,3817
MappedFileStorage.storages,1765728824196000000,1765728862469000000,0
FilePageCache.maxRegisteredFiles,1765728824196000000,1765728862469000000,529
FilePageCacheLockFree.totalPagesHandedOver,1765728824196000000,1765728862469000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1765728824196000000,1765728862469000000,16384
FilePageCacheLockFree.totalNativeBytesAllocated,1765728824196000000,1765728862469000000,16384
MappedFileStorage.totalPagesMapped,1765728824196000000,1765728862469000000,0
FilePageCache.totalPageDisposalsUs,1765728824196000000,1765728862469000000,8073
FilePageCache.totalPageLoadsUs,1765728824196000000,1765728862469000000,286425
DirectByteBufferAllocator.reclaimed,1765728824196000000,1765728862469000000,45
StorageLockContext.competingThreads.90P,1765728824196000000,1765728862469000000,0
MappedFileStorage.totalBytesMapped,1765728824196000000,1765728862469000000,0
FilePageCacheLockFree.totalPagesAllocated,1765728824196000000,1765728862469000000,2
FilePageCacheLockFree.totalPagesRequestsMs,1765728824196000000,1765728862469000000,12
FilePageCacheLockFree.totalBytesRead,1765728824196000000,1765728862469000000,16
DirectByteBufferAllocator.disposed,1765728824196000000,1765728862469000000,150
FilePageCacheLockFree.totalPageAllocationsWaited,1765728824196000000,1765728862469000000,0
FilePageCache.pageHits,1765728824196000000,1765728862469000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1765728824196000000,1765728862469000000,0
FilePageCacheLockFree.totalPagesRequested,1765728824196000000,1765728862469000000,4
FilePageCacheLockFree.totalPagesReclaimed,1765728824196000000,1765728862469000000,2
FilePageCacheLockFree.totalPagesWritten,1765728824196000000,1765728862469000000,0
FilePageCache.maxCacheSizeInBytes,1765728824196000000,1765728862469000000,199229440
FilePageCache.uncachedFileAccess,1765728824196000000,1765728862469000000,109
FilePageCacheLockFree.totalBytesWritten,1765728824196000000,1765728862469000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1765728824196000000,1765728862469000000,2
FilePageCacheLockFree.heapBytesInUse,1765728824196000000,1765728862469000000,0
FilePageCacheLockFree.totalPagesReadMs,1765728824196000000,1765728862469000000,8
DirectByteBufferAllocator.misses,1765728824196000000,1765728862469000000,192
FilePageCache.pageLoadsAboveSizeThreshold,1765728824196000000,1765728862469000000,0
workspaceModel.updates.count,1765728824196000000,1765728862469000000,0
workspaceModel.updates.precise.ms,1765728824196000000,1765728862469000000,0
workspaceModel.updates.ms,1765728824196000000,1765728862469000000,0
workspaceModel.loading.total.ms,1765728824196000000,1765728862469000000,98
workspaceModel.loading.from.cache.ms,1765728824196000000,1765728862469000000,68
workspaceModel.initializing.ms,1765728824196000000,1765728862469000000,0
workspaceModel.pre.handlers.ms,1765728824196000000,1765728862469000000,0
workspaceModel.to.snapshot.ms,1765728824196000000,1765728862469000000,0
workspaceModel.collect.changes.ms,1765728824196000000,1765728862469000000,0
workspaceModel.init.bridges.ms,1765728824196000000,1765728862469000000,0
workspaceModel.update.unloaded.entities.ms,1765728824196000000,1765728862469000000,0
workspaceModel.check.recursive.update.ms,1765728824196000000,1765728862469000000,0
workspaceModel.replace.project.model.ms,1765728824196000000,1765728862469000000,0
